host_ID,otu_ID,genus,base_taxon,has_genus,final_id,relative_reads,link,type,final_taxon_otu_ID,host_species,village,grid,season
3717,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.981858949,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,secondary_forest,2
3718,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.985132744,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,secondary_forest,2
3719,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9086184900000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,secondary_forest,2
3722,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.9908339799999999,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,secondary_forest,2
3723,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.9408923,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,secondary_forest,2
3724,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.96836059,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,secondary_forest,2
3726,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.98750918,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,secondary_forest,2
3727,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.983885867,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,semi-intact_forest,2
3728,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.982279048,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,semi-intact_forest,2
3729,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.33971882,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,semi-intact_forest,2
3729,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.33075847999999997,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,semi-intact_forest,2
3729,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.12266337,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,semi-intact_forest,2
3730,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.6392050999999999,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,semi-intact_forest,2
3730,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.13451164,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,semi-intact_forest,2
3730,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.11993208999999999,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,semi-intact_forest,2
3732,nc_138,NA,Rhabditida,FALSE,Rhabditida_6,0.9936553399999999,1,NC,nc_138_Rhabditida_6,Nesomys audeberti,Andatsakala,semi-intact_forest,2
3733,nc_94,NA,Strongylida,FALSE,Strongylida_1,0.97426913,1,NC,nc_94_Strongylida_1,Nesomys audeberti,Andatsakala,semi-intact_forest,2
3734,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.424024786,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,semi-intact_forest,2
3734,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.356147021,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,semi-intact_forest,2
3734,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.126320236,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,semi-intact_forest,2
3735,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9669607199999998,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,semi-intact_forest,2
3736,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.67290596,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agroforest,2
3736,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.30755731999999997,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agroforest,2
3738,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9856363109999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,agroforest,2
3739,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.991268191,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,agroforest,2
3741,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9808124,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,agroforest,2
3742,nc_154,NA,Nematoda,FALSE,Nematoda_34,0.022282242,1,NC,nc_154_Nematoda_34,Rattus rattus,Andatsakala,agroforest,2
3742,nc_163,NA,Chromadorea,FALSE,Chromadorea_17,0.267049291,1,NC,nc_163_Chromadorea_17,Rattus rattus,Andatsakala,agroforest,2
3742,nc_225,NA,Chromadorea,FALSE,Chromadorea_40,0.151586766,1,NC,nc_225_Chromadorea_40,Rattus rattus,Andatsakala,agroforest,2
3742,nc_49,NA,Nematoda,FALSE,Nematoda_12,0.557731263,1,NC,nc_49_Nematoda_12,Rattus rattus,Andatsakala,agroforest,2
3743,nc_227,NA,Chromadorea,FALSE,Chromadorea_49,0.07017851,1,NC,nc_227_Chromadorea_49,Setifer setosus,Andatsakala,agroforest,2
3743,nc_64,NA,Chromadorea,FALSE,Chromadorea_15,0.68673436,1,NC,nc_64_Chromadorea_15,Setifer setosus,Andatsakala,agroforest,2
3749,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.980138567,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,agroforest,2
3753,nc_26,NA,Rhabditida,FALSE,Rhabditida_4,0.255346727,1,NC,nc_26_Rhabditida_4,Suncus etruscus,Andatsakala,agroforest,2
3753,nc_39,NA,Rhabditida,FALSE,Rhabditida_21,0.120544394,1,NC,nc_39_Rhabditida_21,Suncus etruscus,Andatsakala,agroforest,2
3753,nc_88,NA,Chromadorea,FALSE,Chromadorea_16,0.622164615,1,NC,nc_88_Chromadorea_16,Suncus etruscus,Andatsakala,agroforest,2
3754,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.975951262,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,agroforest,2
3757,nc_165,NA,Chromadorea,FALSE,Chromadorea_30,0.337016575,1,NC,nc_165_Chromadorea_30,Suncus etruscus,Andatsakala,agroforest,2
3757,nc_194,NA,Chromadorea,FALSE,Chromadorea_41,0.17771639,1,NC,nc_194_Chromadorea_41,Suncus etruscus,Andatsakala,agroforest,2
3757,nc_26,NA,Rhabditida,FALSE,Rhabditida_4,0.485267035,1,NC,nc_26_Rhabditida_4,Suncus etruscus,Andatsakala,agroforest,2
3760,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.985920104,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,agroforest,2
3761,nc_97,Angiostrongylus,Angiostrongylus,TRUE,Angiostrongylus,0.97007771,1,NC,nc_97_Angiostrongylus,Rattus rattus,Andatsakala,agroforest,2
3761,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.0203471,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,agroforest,2
3766,nc_214,NA,Chromadorea,FALSE,Chromadorea_60,0.031413613,1,NC,nc_214_Chromadorea_60,Microgale brevicaudata,Andatsakala,agroforest,2
3766,nc_236,NA,Nematoda,FALSE,Nematoda_13,0.488656195,1,NC,nc_236_Nematoda_13,Microgale brevicaudata,Andatsakala,agroforest,2
3766,nc_65,NA,Rhabditida,FALSE,Rhabditida_1,0.452006981,1,NC,nc_65_Rhabditida_1,Microgale brevicaudata,Andatsakala,agroforest,2
3766,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.013961606,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Andatsakala,agroforest,2
3769,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.127859477,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agroforest,2
3769,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.082761438,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agroforest,2
3770,nc_6,NA,Chromadorea,FALSE,Chromadorea_10,0.959160522,1,NC,nc_6_Chromadorea_10,Setifer setosus,Andatsakala,agroforest,2
3770,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.027226318,1,NC,nc_99_Nippostrongylus,Setifer setosus,Andatsakala,agroforest,2
3771,nc_97,Angiostrongylus,Angiostrongylus,TRUE,Angiostrongylus,0.9648876000000001,1,NC,nc_97_Angiostrongylus,Setifer setosus,Andatsakala,agroforest,2
3771,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.028089879999999998,1,NC,nc_99_Nippostrongylus,Setifer setosus,Andatsakala,agroforest,2
3772,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9828401400000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,agroforest,2
3773,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.946843435,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,agroforest,2
3774,nc_97,Angiostrongylus,Angiostrongylus,TRUE,Angiostrongylus,0.1695832,1,NC,nc_97_Angiostrongylus,Rattus rattus,Andatsakala,agroforest,2
3774,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.812440343,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,agroforest,2
3775,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.28620838800000004,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agroforest,2
3775,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.5183744050000001,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agroforest,2
3778,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9951691799999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,flooded_rice,2
3779,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9706021080000002,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,flooded_rice,2
3780,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.82559653,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,flooded_rice,2
3781,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9416509599999998,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,flooded_rice,2
3783,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.985185185,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,flooded_rice,2
3784,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9981884050000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,flooded_rice,2
3785,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.981201937,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,flooded_rice,2
3789,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9919190050000003,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,village,2
3790,nc_230,NA,Chromadorea,FALSE,Chromadorea_13,0.680357143,1,NC,nc_230_Chromadorea_13,Rattus rattus,Andatsakala,village,2
3790,nc_240,NA,Nematoda,FALSE,Nematoda_2,0.257142857,1,NC,nc_240_Nematoda_2,Rattus rattus,Andatsakala,village,2
3790,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.055357143,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,village,2
3796,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.978323238,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,village,2
3797,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9868682860000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,village,2
3799,nc_200,NA,Chromadorea,FALSE,Chromadorea_72,0.01068376,1,NC,nc_200_Chromadorea_72,Rattus rattus,Andatsakala,village,2
3799,nc_34,NA,Rhabditida,FALSE,Rhabditida_5,0.9615385000000001,1,NC,nc_34_Rhabditida_5,Rattus rattus,Andatsakala,village,2
3799,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.02136752,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,village,2
3802,nc_1,NA,Nematoda,FALSE,Nematoda_36,0.02040816,1,NC,nc_1_Nematoda_36,Rattus rattus,Andatsakala,village,2
3802,nc_17,NA,Nematoda,FALSE,Nematoda_3,0.5187074,1,NC,nc_17_Nematoda_3,Rattus rattus,Andatsakala,village,2
3802,nc_175,NA,Nematoda,FALSE,Nematoda_14,0.04421769,1,NC,nc_175_Nematoda_14,Rattus rattus,Andatsakala,village,2
3802,nc_240,NA,Nematoda,FALSE,Nematoda_2,0.04251701,1,NC,nc_240_Nematoda_2,Rattus rattus,Andatsakala,village,2
3802,nc_34,NA,Rhabditida,FALSE,Rhabditida_5,0.3571428,1,NC,nc_34_Rhabditida_5,Rattus rattus,Andatsakala,village,2
3802,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.01020408,1,NC,nc_95_Heligmonellidae,Rattus rattus,Andatsakala,village,2
3803,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.998170174,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,flooded_rice,2
3804,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9747001670000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,flooded_rice,2
3806,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.96927966,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,flooded_rice,2
3807,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.978753831,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,flooded_rice,2
3809,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9777516310000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,flooded_rice,2
3810,nc_23,NA,Chromadorea,FALSE,Chromadorea_5,0.059146994999999994,1,NC,nc_23_Chromadorea_5,Suncus murinus,Andatsakala,flooded_rice,2
3810,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.91429721,1,NC,nc_99_Nippostrongylus,Suncus murinus,Andatsakala,flooded_rice,2
3811,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9811615499999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,flooded_rice,2
3814,nc_198,NA,Chromadorea,FALSE,Chromadorea_65,0.022337326,1,NC,nc_198_Chromadorea_65,Suncus murinus,Andatsakala,flooded_rice,2
3814,nc_231,NA,Rhabditida,FALSE,Rhabditida_9,0.9140498539999999,1,NC,nc_231_Rhabditida_9,Suncus murinus,Andatsakala,flooded_rice,2
3820,nc_23,NA,Chromadorea,FALSE,Chromadorea_5,0.9385005,1,NC,nc_23_Chromadorea_5,Rattus rattus,Andatsakala,village,2
3820,nc_30,NA,Chromadorea,FALSE,Chromadorea_20,0.01600674,1,NC,nc_30_Chromadorea_20,Rattus rattus,Andatsakala,village,2
3820,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.04549284,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,village,2
3821,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9761648900000002,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,village,2
3822,nc_23,NA,Chromadorea,FALSE,Chromadorea_5,0.041297935,1,NC,nc_23_Chromadorea_5,Rattus rattus,Andatsakala,flooded_rice,2
3822,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9572271400000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,flooded_rice,2
3825,nc_23,NA,Chromadorea,FALSE,Chromadorea_5,0.25185795,1,NC,nc_23_Chromadorea_5,Rattus rattus,Andatsakala,flooded_rice,2
3825,nc_35,NA,Chromadorea,FALSE,Chromadorea_14,0.7427746,1,NC,nc_35_Chromadorea_14,Rattus rattus,Andatsakala,flooded_rice,2
3829,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9808713070000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,3
3830,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9732117899999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,3
3831,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9731850599999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,3
3832,nc_12,NA,Rhabditida,FALSE,Rhabditida_32,0.040956651,1,NC,nc_12_Rhabditida_32,Rattus rattus,Andatsakala,brushy_regrowth,3
3832,nc_153,NA,Chromadorea,FALSE,Chromadorea_57,0.035874439,1,NC,nc_153_Chromadorea_57,Rattus rattus,Andatsakala,brushy_regrowth,3
3832,nc_219,NA,Chromadorea,FALSE,Chromadorea_22,0.535426009,1,NC,nc_219_Chromadorea_22,Rattus rattus,Andatsakala,brushy_regrowth,3
3832,nc_45,NA,Nematoda,FALSE,Nematoda_16,0.379970105,1,NC,nc_45_Nematoda_16,Rattus rattus,Andatsakala,brushy_regrowth,3
3833,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.4490948,1,NC,nc_95_Heligmonellidae,Rattus rattus,Andatsakala,brushy_regrowth,3
3833,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.52867897,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,3
3834,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9627298799999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,3
3835,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9983686789999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,3
3836,nc_147,NA,Rhabditida,FALSE,Rhabditida_14,0.707610147,1,NC,nc_147_Rhabditida_14,Microgale brevicaudata,Andatsakala,brushy_regrowth,3
3836,nc_65,NA,Rhabditida,FALSE,Rhabditida_1,0.292389854,1,NC,nc_65_Rhabditida_1,Microgale brevicaudata,Andatsakala,brushy_regrowth,3
3838,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.96499481,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,3
3840,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.96530797,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,3
3841,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.95728751,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,3
3844,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9809174199999998,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,3
3845,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.95972382,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,3
3846,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9929404039999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,3
3847,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9839622640000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,3
3848,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.998667733,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,3
3849,nc_65,NA,Rhabditida,FALSE,Rhabditida_1,0.103067485,1,NC,nc_65_Rhabditida_1,Microgale brevicaudata,Andatsakala,brushy_regrowth,3
3849,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.026993865,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Andatsakala,brushy_regrowth,3
3851,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.99038769,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,3
3852,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9884466299999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,3
3853,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.45922245000000006,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,agriculture,3
3853,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.236967749,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agriculture,3
3853,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.148299718,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agriculture,3
3854,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.587687901,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,agriculture,3
3854,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.09341445999999999,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agriculture,3
3854,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.161632069,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agriculture,3
3858,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.37185103999999997,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,agriculture,3
3858,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.307594013,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agriculture,3
3858,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.22435195400000002,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agriculture,3
3859,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.7621456529999999,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,agriculture,3
3859,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.067099361,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agriculture,3
3859,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.049155293,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agriculture,3
3860,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.08762208199999999,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,agriculture,3
3860,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.457851355,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agriculture,3
3860,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.184387338,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agriculture,3
3862,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.6851104709999999,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agriculture,3
3862,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.296445725,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agriculture,3
3863,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.23987903700000002,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,agriculture,3
3863,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.03609404,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agriculture,3
3863,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.030240952,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agriculture,3
3864,nc_222,NA,Chromadorea,FALSE,Chromadorea_36,0.268431807,1,NC,nc_222_Chromadorea_36,Rattus rattus,Andatsakala,agriculture,3
3864,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.7044100109999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,agriculture,3
3865,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.014012897,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,agriculture,3
3865,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.6640624999999999,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agriculture,3
3865,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.290674603,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agriculture,3
3866,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.33744156300000006,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,agriculture,3
3866,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.34679133100000004,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agriculture,3
3866,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.193936818,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agriculture,3
3867,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.5446676629999999,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,agriculture,3
3867,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.26437272900000003,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agriculture,3
3867,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.115195555,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agriculture,3
3868,nc_162,NA,Chromadorea,FALSE,Chromadorea_50,0.0685413,1,NC,nc_162_Chromadorea_50,Rattus rattus,Andatsakala,agriculture,3
3868,nc_167,NA,Rhabditida,FALSE,Rhabditida_31,0.04393673,1,NC,nc_167_Rhabditida_31,Rattus rattus,Andatsakala,agriculture,3
3868,nc_225,NA,Chromadorea,FALSE,Chromadorea_40,0.02636204,1,NC,nc_225_Chromadorea_40,Rattus rattus,Andatsakala,agriculture,3
3868,nc_240,NA,Nematoda,FALSE,Nematoda_2,0.5606327,1,NC,nc_240_Nematoda_2,Rattus rattus,Andatsakala,agriculture,3
